  Time                 , V(U2:OUT)            , V(V4:+) *5 + 0.8     
  1.153299510327e-005  ,3.889228486831e-001  ,1.337157303082e+000  
  1.154299527254e-005  ,3.839610515772e-001  ,1.342943943755e+000  
  1.155299544182e-005  ,3.789998254574e-001  ,1.348657440900e+000  
  1.156299561110e-005  ,3.740392304440e-001  ,1.354297024813e+000  
  1.157299578038e-005  ,3.690793695694e-001  ,1.359861935749e+000  
  1.158299594965e-005  ,3.641206716044e-001  ,1.365351424024e+000  
  1.159299611893e-005  ,3.591627113779e-001  ,1.370764750112e+000  
  1.160299628821e-005  ,3.542062869324e-001  ,1.376101184749e+000  
  1.161299645748e-005  ,3.492515694443e-001  ,1.381360009028e+000  
  1.162299662676e-005  ,3.442982198235e-001  ,1.386540514500e+000  
  1.163299679604e-005  ,3.393471985685e-001  ,1.391642003264e+000  
  1.164299696532e-005  ,3.343985278844e-001  ,1.396663788065e+000  
  1.165299713459e-005  ,3.294532374301e-001  ,1.401605192386e+000  
  1.166299730387e-005  ,3.245107705703e-001  ,1.406465550538e+000  
  1.167299747315e-005  ,3.195731140944e-001  ,1.411244207750e+000  
  1.168299764242e-005  ,3.146398170619e-001  ,1.415940520259e+000  
  1.169299781170e-005  ,3.097129962049e-001  ,1.420553855393e+000  
  1.170299798098e-005  ,3.047929117444e-001  ,1.425083591660e+000  
  1.171299815026e-005  ,2.998811070748e-001  ,1.429529118829e+000  
  1.172299831953e-005  ,2.949792032095e-001  ,1.433889838015e+000  
  1.173299848881e-005  ,2.900889741174e-001  ,1.438165161756e+000  
  1.174299865809e-005  ,2.852126211201e-001  ,1.442354514095e+000  
  1.175299882737e-005  ,2.803526116104e-001  ,1.446457330658e+000  
  1.176299899664e-005  ,2.755119090409e-001  ,1.450473058727e+000  
  1.177299916592e-005  ,2.706938602591e-001  ,1.454401157318e+000  
  1.178299933520e-005  ,2.659023870776e-001  ,1.458241097249e+000  
  1.179299950447e-005  ,2.611419058217e-001  ,1.461992361219e+000  
  1.180299967375e-005  ,2.564174805508e-001  ,1.465654443870e+000  
  1.181299984303e-005  ,2.517347573926e-001  ,1.469226851858e+000  
  1.182300001231e-005  ,2.471000750232e-001  ,1.472709103921e+000  
  1.183300018158e-005  ,2.425203962998e-001  ,1.476100730943e+000  
  1.184300035086e-005  ,2.380033708175e-001  ,1.479401276014e+000  
  1.185300052014e-005  ,2.335572503242e-001  ,1.482610294497e+000  
  1.186300068941e-005  ,2.291909015402e-001  ,1.485727354085e+000  
  1.187300085869e-005  ,2.249136991893e-001  ,1.488752034857e+000  
  1.188300102797e-005  ,2.207354937687e-001  ,1.491683929339e+000  
  1.189300119725e-005  ,2.166664848986e-001  ,1.494522642557e+000  
  1.190300136652e-005  ,2.127171571491e-001  ,1.497267792088e+000  
  1.191300153580e-005  ,2.088999272803e-001  ,1.499919008117e+000  
  1.192300170508e-005  ,2.052219188433e-001  ,1.502475933479e+000  
  1.193300187435e-005  ,2.016955350948e-001  ,1.504938223715e+000  
  1.194300204363e-005  ,1.983329204439e-001  ,1.507305547115e+000  
  1.195300221291e-005  ,1.951430159912e-001  ,1.509577584759e+000  
  1.196300238219e-005  ,1.921328885899e-001  ,1.511754030567e+000  
  1.197300255146e-005  ,1.893141385316e-001  ,1.513834591336e+000  
  1.198300272074e-005  ,1.866955336703e-001  ,1.515818986781e+000  
  1.199300289002e-005  ,1.842852113699e-001  ,1.517706949569e+000  
  1.200300305930e-005  ,1.820906137644e-001  ,1.519498225361e+000  
  1.201300322857e-005  ,1.801184318567e-001  ,1.521192572843e+000  
  1.202300339785e-005  ,1.783745547358e-001  ,1.522789763759e+000  
  1.203300356713e-005  ,1.768640309454e-001  ,1.524289582939e+000  
  1.204300373640e-005  ,1.755910378424e-001  ,1.525691828334e+000  
  1.205300390568e-005  ,1.745588584726e-001  ,1.526996311038e+000  
  1.206300407496e-005  ,1.737698637228e-001  ,1.528202855316e+000  
  1.207300424424e-005  ,1.732255036835e-001  ,1.529311298625e+000  
  1.208300441351e-005  ,1.729262226775e-001  ,1.530321491642e+000  
  1.209300458279e-005  ,1.728714192848e-001  ,1.531233298275e+000  
  1.210300475207e-005  ,1.730597361615e-001  ,1.532046595689e+000  
  1.211300492134e-005  ,1.734896385485e-001  ,1.532761274320e+000  
  1.212300509062e-005  ,1.741578620085e-001  ,1.533377237889e+000  
  1.213300525990e-005  ,1.750605448868e-001  ,1.533894403415e+000  
  1.214300542918e-005  ,1.761921351456e-001  ,1.534312701228e+000  
  1.215300559845e-005  ,1.775489799540e-001  ,1.534632074975e+000  
  1.216300576773e-005  ,1.791242450672e-001  ,1.534852481632e+000  
  1.217300593701e-005  ,1.809112818328e-001  ,1.534973891507e+000  
  1.218300610628e-005  ,1.829029050163e-001  ,1.534996288243e+000  
  1.219300627556e-005  ,1.850914701182e-001  ,1.534919668824e+000  
  1.220300644484e-005  ,1.874689508563e-001  ,1.534744043571e+000  
  1.221300661412e-005  ,1.900270242563e-001  ,1.534469436144e+000  
  1.222300678339e-005  ,1.927556984423e-001  ,1.534095883537e+000  
  1.223300695267e-005  ,1.956491830702e-001  ,1.533623436074e+000  
  1.224300712195e-005  ,1.986973182096e-001  ,1.533052157401e+000  
  1.225300729122e-005  ,2.018913904214e-001  ,1.532382124479e+000  
  1.226300746050e-005  ,2.052227737504e-001  ,1.531613427572e+000  
  1.227300762978e-005  ,2.086829876638e-001  ,1.530746170237e+000  
  1.228300779906e-005  ,2.122637539555e-001  ,1.529780469308e+000  
  1.229300796833e-005  ,2.159570403647e-001  ,1.528716454880e+000  
  1.230300813761e-005  ,2.197550981523e-001  ,1.527554270293e+000  
  1.231300830689e-005  ,2.236504939860e-001  ,1.526294072114e+000  
  1.232300847617e-005  ,2.276361290657e-001  ,1.524936030112e+000  
  1.233300864544e-005  ,2.317042012715e-001  ,1.523480327238e+000  
  1.234300881472e-005  ,2.358504925784e-001  ,1.521927159598e+000  
  1.235300898400e-005  ,2.400678670414e-001  ,1.520276736430e+000  
  1.236300915327e-005  ,2.443506692514e-001  ,1.518529280074e+000  
  1.237300932255e-005  ,2.486936029303e-001  ,1.516685025940e+000  
  1.238300949183e-005  ,2.530917228643e-001  ,1.514744222481e+000  
  1.239300966111e-005  ,2.575404240908e-001  ,1.512707131154e+000  
  1.240300983038e-005  ,2.620354294890e-001  ,1.510574026390e+000  
  1.241300999966e-005  ,2.665727752876e-001  ,1.508345195552e+000  
  1.242301016894e-005  ,2.711487960291e-001  ,1.506020938902e+000  
  1.243301033821e-005  ,2.757601086598e-001  ,1.503601569555e+000  
  1.244301050749e-005  ,2.804035963946e-001  ,1.501087413441e+000  
  1.245301067677e-005  ,2.850763924482e-001  ,1.498478809256e+000  
  1.246301084605e-005  ,2.897758641614e-001  ,1.495776108425e+000  
  1.247301101532e-005  ,2.944995970073e-001  ,1.492979675045e+000  
  1.248301118460e-005  ,2.992453796196e-001  ,1.490089885842e+000  
  1.249301135388e-005  ,3.040111890973e-001  ,1.487107130118e+000  
  1.250301152315e-005  ,3.087951769570e-001  ,1.484031809700e+000  
  1.251301169243e-005  ,3.135956559249e-001  ,1.480864338885e+000  
  1.252301186171e-005  ,3.184110872542e-001  ,1.477605144383e+000  
  1.253301203099e-005  ,3.232400689969e-001  ,1.474254665261e+000  
  1.254301220026e-005  ,3.280813249587e-001  ,1.470813352885e+000  
  1.255301236954e-005  ,3.329336941354e-001  ,1.467281670857e+000  
  1.256301253882e-005  ,3.377961212846e-001  ,1.463660094951e+000  
  1.257301270810e-005  ,3.426676478120e-001  ,1.459949113055e+000  
  1.258301287737e-005  ,3.475474035919e-001  ,1.456149225099e+000  
  1.259301304665e-005  ,3.524345991911e-001  ,1.452260942991e+000  
  1.260301321593e-005  ,3.573285187379e-001  ,1.448284790546e+000  
  1.261301338520e-005  ,3.622285135860e-001  ,1.444221303419e+000  
  1.262301355448e-005  ,3.671339961334e-001  ,1.440071029027e+000  
  1.263301372376e-005  ,3.720444343778e-001  ,1.435834526483e+000  
  1.264301389304e-005  ,3.769593469103e-001  ,1.431512366512e+000  
  1.265301406231e-005  ,3.818782981625e-001  ,1.427105131381e+000  
  1.266301423159e-005  ,3.868008944059e-001  ,1.422613414817e+000  
  1.267301440087e-005  ,3.917267796729e-001  ,1.418037821930e+000  
  1.268301457014e-005  ,3.966556323592e-001  ,1.413378969127e+000  
  1.269301473942e-005  ,4.015871619304e-001  ,1.408637484032e+000  
  1.270301490870e-005  ,4.065211060439e-001  ,1.403814005402e+000  
  1.271301507798e-005  ,4.114569500028e-001  ,1.398909183040e+000  
  1.272301524725e-005  ,4.163955598710e-001  ,1.393923677706e+000  
  1.273301541653e-005  ,4.213349132120e-001  ,1.388858161030e+000  
  1.274301558581e-005  ,4.262765023909e-001  ,1.383713315421e+000  
  1.275301575508e-005  ,4.312194854888e-001  ,1.378489833975e+000  
  1.276301592436e-005  ,4.361636549410e-001  ,1.373188420381e+000  
  1.277301609364e-005  ,4.411089547589e-001  ,1.367809788827e+000  
  1.278301626292e-005  ,4.460555076012e-001  ,1.362354663903e+000  
  1.279301643219e-005  ,4.510027635239e-001  ,1.356823780507e+000  
  1.280301660147e-005  ,4.559510010383e-001  ,1.351217883738e+000  
  1.281301677075e-005  ,4.608999128261e-001  ,1.345537728804e+000  
  1.282301694002e-005  ,4.658499335797e-001  ,1.339784080915e+000  
  1.283301710930e-005  ,4.708002367046e-001  ,1.333957715184e+000  
  1.284301727858e-005  ,4.757510099846e-001  ,1.328059416518e+000  
  1.285301744786e-005  ,4.807023368480e-001  ,1.322089979515e+000  
  1.286301761713e-005  ,4.856546207085e-001  ,1.316050208357e+000  
  1.287301778641e-005  ,4.906067857504e-001  ,1.309940916702e+000  
  1.288301795569e-005  ,4.955595145603e-001  ,1.303762927571e+000  
  1.289301812497e-005  ,5.005123676372e-001  ,1.297517073243e+000  
  1.290301829424e-005  ,5.054661653485e-001  ,1.291204195137e+000  
  1.291301846352e-005  ,5.104195856010e-001  ,1.284825143703e+000  
  1.292301863280e-005  ,5.153736927665e-001  ,1.278380778303e+000  
  1.293301880207e-005  ,5.203278948147e-001  ,1.271871967101e+000  
  1.294301897135e-005  ,5.252820233314e-001  ,1.265299586940e+000  
  1.295301914063e-005  ,5.302368505748e-001  ,1.258664523231e+000  
  1.296301930991e-005  ,5.351913367768e-001  ,1.251967669824e+000  
  1.297301947918e-005  ,5.401463903988e-001  ,1.245209928897e+000  
  1.298301964846e-005  ,5.451014448764e-001  ,1.238392210830e+000  
  1.299301981774e-005  ,5.500566346167e-001  ,1.231515434082e+000  
  1.300301998701e-005  ,5.550122775392e-001  ,1.224580525069e+000  
  1.301302015629e-005  ,5.599678060190e-001  ,1.217588418037e+000  
  1.302302032557e-005  ,5.649230904531e-001  ,1.210540054938e+000  
  1.303302049485e-005  ,5.698788232964e-001  ,1.203436385305e+000  
  1.304302066412e-005  ,5.748348591587e-001  ,1.196278366118e+000  
  1.305302083340e-005  ,5.797907708846e-001  ,1.189066961682e+000  
  1.306302100268e-005  ,5.847465212591e-001  ,1.181803143492e+000  
  1.307302117195e-005  ,5.897025911361e-001  ,1.174487890103e+000  
  1.308302134123e-005  ,5.946589298825e-001  ,1.167122187003e+000  
  1.309302151051e-005  ,5.996151418786e-001  ,1.159707026472e+000  
  1.310302167979e-005  ,6.045712611320e-001  ,1.152243407456e+000  
  1.311302184906e-005  ,6.095276021098e-001  ,1.144732335427e+000  
  1.312302201834e-005  ,6.144841893034e-001  ,1.137174822252e+000  
  1.313302218762e-005  ,6.194406492101e-001  ,1.129571886051e+000  
  1.314302235689e-005  ,6.243972536598e-001  ,1.121924551067e+000  
  1.315302252617e-005  ,6.293536128943e-001  ,1.114233847522e+000  
  1.316302269545e-005  ,6.343102278405e-001  ,1.106500811481e+000  
  1.317302286473e-005  ,6.392672178569e-001  ,1.098726484711e+000  
  1.318302303400e-005  ,6.442239346833e-001  ,1.090911914544e+000  
  1.319302320328e-005  ,6.491805820522e-001  ,1.083058153730e+000  
  1.320302337256e-005  ,6.541373959893e-001  ,1.075166260302e+000  
  1.321302354184e-005  ,6.590945524042e-001  ,1.067237297428e+000  
  1.322302371111e-005  ,6.640514600252e-001  ,1.059272333270e+000  
  1.323302388039e-005  ,6.690083641991e-001  ,1.051272440841e+000  
  1.324302404967e-005  ,6.739653624702e-001  ,1.043238697858e+000  
  1.325302421894e-005  ,6.789226817773e-001  ,1.035172186600e+000  
  1.326302438822e-005  ,6.838797684001e-001  ,1.027073993759e+000  
  1.327302455750e-005  ,6.888370568036e-001  ,1.018945210296e+000  
  1.328302472678e-005  ,6.937940740808e-001  ,1.010786931292e+000  
  1.329302489605e-005  ,6.987513296881e-001  ,1.002600255802e+000  
  1.330302506533e-005  ,7.037089319899e-001  ,9.943862867077e-001  
  1.331302523461e-005  ,7.086662713809e-001  ,9.861461305652e-001  
  1.332302540388e-005  ,7.136235330804e-001  ,9.778808974604e-001  
  1.333302557316e-005  ,7.185809544677e-001  ,9.695917008569e-001  
  1.334302574244e-005  ,7.235386913646e-001  ,9.612796574465e-001  
  1.335302591172e-005  ,7.284961935490e-001  ,9.529458869990e-001  
  1.336302608099e-005  ,7.334536806179e-001  ,9.445915122110e-001  
  1.337302625027e-005  ,7.384112619673e-001  ,9.362176585550e-001  
  1.338302641955e-005  ,7.433691376888e-001  ,9.278254541276e-001  
  1.339302658882e-005  ,7.483267969529e-001  ,9.194160294975e-001  
  1.340302675810e-005  ,7.532846388880e-001  ,9.109905175533e-001  
  1.341302692738e-005  ,7.582424871582e-001  ,9.025500533507e-001  
  1.342302709666e-005  ,7.632000167025e-001  ,8.940957739600e-001  
  1.343302726593e-005  ,7.681581701191e-001  ,8.856288183124e-001  
  1.344302743521e-005  ,7.731157735630e-001  ,8.771503270467e-001  
  1.345302760449e-005  ,7.780738715295e-001  ,8.686614423561e-001  
  1.346302777377e-005  ,7.830318468291e-001  ,8.601633078336e-001  
  1.347302794304e-005  ,7.879898580419e-001  ,8.516570683186e-001  
  1.348302811232e-005  ,7.929478657797e-001  ,8.431438697422e-001  
  1.349302828160e-005  ,7.979062473849e-001  ,8.346248589729e-001  
  1.350302845087e-005  ,8.028643552308e-001  ,8.261011836626e-001  
  1.351302862015e-005  ,8.078223533877e-001  ,8.175739920911e-001  
  1.352302878943e-005  ,8.127805274192e-001  ,8.090444330122e-001  
  1.353302895871e-005  ,8.177390050238e-001  ,8.005136554987e-001  
  1.354302912798e-005  ,8.226972431363e-001  ,7.919828087872e-001  
  1.355302929726e-005  ,8.276554319078e-001  ,7.834530421240e-001  
  1.356302946654e-005  ,8.326137315166e-001  ,7.749255046097e-001  
  1.357302963581e-005  ,8.375723059995e-001  ,7.664013450446e-001  
  1.358302980509e-005  ,8.425306645630e-001  ,7.578817117739e-001  
  1.359302997437e-005  ,8.474891845536e-001  ,7.493677525333e-001  
  1.360303014365e-005  ,8.524474176553e-001  ,7.408606142938e-001  
  1.361303031292e-005  ,8.574058801243e-001  ,7.323614431076e-001  
  1.362303048220e-005  ,8.623646748488e-001  ,7.238713839536e-001  
  1.363303065148e-005  ,8.673231884732e-001  ,7.153915805833e-001  
  1.364303082075e-005  ,8.722815941383e-001  ,7.069231753663e-001  
  1.365303099003e-005  ,8.772401549145e-001  ,6.984673091370e-001  
  1.366303115931e-005  ,8.821990046127e-001  ,6.900251210403e-001  
  1.367303132859e-005  ,8.871576083873e-001  ,6.815977483786e-001  
  1.368303149786e-005  ,8.921161558295e-001  ,6.731863264583e-001  
  1.369303166714e-005  ,8.970747974193e-001  ,6.647919884372e-001  
  1.370303183642e-005  ,9.020336922766e-001  ,6.564158651713e-001  
  1.371303200569e-005  ,9.069923659734e-001  ,6.480590850631e-001  
  1.372303217497e-005  ,9.119511801358e-001  ,6.397227739089e-001  
  1.373303234425e-005  ,9.169096971958e-001  ,6.314080547478e-001  
  1.374303251353e-005  ,9.218684232008e-001  ,6.231160477100e-001  
  1.375303268280e-005  ,9.268274491780e-001  ,6.148478698658e-001  
  1.376303285208e-005  ,9.317861862181e-001  ,6.066046350758e-001  
  1.377303302136e-005  ,9.367447842744e-001  ,5.983874538398e-001  
  1.378303319064e-005  ,9.417035195836e-001  ,5.901974331481e-001  
  1.379303335991e-005  ,9.466624920130e-001  ,5.820356763320e-001  
  1.380303352919e-005  ,9.516212097256e-001  ,5.739032829150e-001  
  1.381303369847e-005  ,9.565798122862e-001  ,5.658013484651e-001  
  1.382303386774e-005  ,9.615384910768e-001  ,5.577309644468e-001  
  1.383303403702e-005  ,9.664973370790e-001  ,5.496932180743e-001  
  1.384303420630e-005  ,9.714559490723e-001  ,5.416891921649e-001  
  1.385303437558e-005  ,9.764146072773e-001  ,5.337199649935e-001  
  1.386303454485e-005  ,9.813728972418e-001  ,5.257866101465e-001  
  1.387303471413e-005  ,9.863313269828e-001  ,5.178901963782e-001  
  1.388303488341e-005  ,9.912899422786e-001  ,5.100317874661e-001  
  1.389303505268e-005  ,9.962481840033e-001  ,5.022124420678e-001  
  1.390303522196e-005  ,1.001206108056e+000  ,4.944332135785e-001  
  1.391303539124e-005  ,1.006164079337e+000  ,4.866951499888e-001  
  1.392303556052e-005  ,1.011122035298e+000  ,4.789992937440e-001  
  1.393303572979e-005  ,1.016079622718e+000  ,4.713466816031e-001  
  1.394303589907e-005  ,1.021036727278e+000  ,4.637383444996e-001  
  1.395303606835e-005  ,1.025993772908e+000  ,4.561753074023e-001  
  1.396303623762e-005  ,1.030950319159e+000  ,4.486585891774e-001  
  1.397303640690e-005  ,1.035906469165e+000  ,4.411892024511e-001  
  1.398303657618e-005  ,1.040862116399e+000  ,4.337681534734e-001  
  1.399303674546e-005  ,1.045817175931e+000  ,4.263964419822e-001  
  1.400303691473e-005  ,1.050771581067e+000  ,4.190750610691e-001  
  1.401303708401e-005  ,1.055725173081e+000  ,4.118049970452e-001  
  1.402303725329e-005  ,1.060677465717e+000  ,4.045872293082e-001  
  1.403303742256e-005  ,1.065628951974e+000  ,3.974227302109e-001  
  1.404303759184e-005  ,1.070578459116e+000  ,3.903124649298e-001  
  1.405303776112e-005  ,1.075526986562e+000  ,3.832573913352e-001  
  1.406303793040e-005  ,1.080472612943e+000  ,3.762584598622e-001  
  1.407303809967e-005  ,1.085416980822e+000  ,3.693166133827e-001  
  1.408303826895e-005  ,1.090357120644e+000  ,3.624327870781e-001  
  1.409303843823e-005  ,1.095295639934e+000  ,3.556079083137e-001  
  1.410303860751e-005  ,1.100228092793e+000  ,3.488428965136e-001  
  1.411303877678e-005  ,1.105157975379e+000  ,3.421386630367e-001  
  1.412303894606e-005  ,1.110080669299e+000  ,3.354961110541e-001  
  1.413303911534e-005  ,1.114997278159e+000  ,3.289161354275e-001  
  1.414303928461e-005  ,1.119906199840e+000  ,3.223996225884e-001  
  1.415303945389e-005  ,1.124805773316e+000  ,3.159474504189e-001  
  1.416303962317e-005  ,1.129694536156e+000  ,3.095604881332e-001  
  1.417303979245e-005  ,1.134570347752e+000  ,3.032395961608e-001  
  1.418303996172e-005  ,1.139431092000e+000  ,2.969856260303e-001  
  1.419304013100e-005  ,1.144273976821e+000  ,2.907994202551e-001  
  1.420304030028e-005  ,1.149096070708e+000  ,2.846818122193e-001  
  1.421304046955e-005  ,1.153893742485e+000  ,2.786336260658e-001  
  1.422304063883e-005  ,1.158663071948e+000  ,2.726556765855e-001  
  1.423304080811e-005  ,1.163399405380e+000  ,2.667487691069e-001  
  1.424304097739e-005  ,1.168097675695e+000  ,2.609136993882e-001  
  1.425304114666e-005  ,1.172752059195e+000  ,2.551512535098e-001  
  1.426304131594e-005  ,1.177356236563e+000  ,2.494622077684e-001  
  1.427304148522e-005  ,1.181903141945e+000  ,2.438473285726e-001  
  1.428304165449e-005  ,1.186385191024e+000  ,2.383073723395e-001  
  1.429304182377e-005  ,1.190794114669e+000  ,2.328430853928e-001  
  1.430304199305e-005  ,1.195121172114e+000  ,2.274552038623e-001  
  1.431304216233e-005  ,1.199357058588e+000  ,2.221444535847e-001  
  1.432304233160e-005  ,1.203492111857e+000  ,2.169115500061e-001  
  1.433304250088e-005  ,1.207516279479e+000  ,2.117571980849e-001  
  1.434304267016e-005  ,1.211419317817e+000  ,2.066820921977e-001  
  1.435304283944e-005  ,1.215190801476e+000  ,2.016869160452e-001  
  1.436304300871e-005  ,1.218820309932e+000  ,1.967723425602e-001  
  1.437304317799e-005  ,1.222297461126e+000  ,1.919390338170e-001  
  1.438304334727e-005  ,1.225612079536e+000  ,1.871876409423e-001  
  1.439304351654e-005  ,1.228754239725e+000  ,1.825188040272e-001  
  1.440304368582e-005  ,1.231714410990e+000  ,1.779331520414e-001  
  1.441304385510e-005  ,1.234483500759e+000  ,1.734313027479e-001  
  1.442304402438e-005  ,1.237052973870e+000  ,1.690138626203e-001  
  1.443304419365e-005  ,1.239414889699e+000  ,1.646814267609e-001  
  1.444304436293e-005  ,1.241561996563e+000  ,1.604345788204e-001  
  1.445304453221e-005  ,1.243487759598e+000  ,1.562738909194e-001  
  1.446304470148e-005  ,1.245186432261e+000  ,1.521999235715e-001  
  1.447304487076e-005  ,1.246653073920e+000  ,1.482132256075e-001  
  1.448304504004e-005  ,1.247883600692e+000  ,1.443143341014e-001  
  1.449304520932e-005  ,1.248874793017e+000  ,1.405037742984e-001  
  1.450304537859e-005  ,1.249624327738e+000  ,1.367820595440e-001  
  1.451304554787e-005  ,1.250130775496e+000  ,1.331496912147e-001  
  1.452304571715e-005  ,1.250393615779e+000  ,1.296071586506e-001  
  1.453304588642e-005  ,1.250413223394e+000  ,1.261549390894e-001  
  1.454304605570e-005  ,1.250190867135e+000  ,1.227934976021e-001  
  1.455304622498e-005  ,1.249728684362e+000  ,1.195232870306e-001  
  1.456304639426e-005  ,1.249029662966e+000  ,1.163447479263e-001  
  1.457304656353e-005  ,1.248097602784e+000  ,1.132583084909e-001  
  1.458304673281e-005  ,1.246937080940e+000  ,1.102643845190e-001  
  1.459304690209e-005  ,1.245553397053e+000  ,1.073633793415e-001  
  1.460304707136e-005  ,1.243953636526e+000  ,1.045556837718e-001  
  1.461304724064e-005  ,1.242142244246e+000  ,1.018416760531e-001  
  1.462304740992e-005  ,1.240127350724e+000  ,9.922172180694e-002  
  1.463304757920e-005  ,1.237917876872e+000  ,9.669617398456e-002  
  1.464304774847e-005  ,1.235519167798e+000  ,9.426537281902e-002  
  1.465304791775e-005  ,1.232940769215e+000  ,9.192964577942e-002  
  1.466304808703e-005  ,1.230192615372e+000  ,8.968930752683e-002  
  1.467304825631e-005  ,1.227280467410e+000  ,8.754465987187e-002  
  1.468304842558e-005  ,1.224214437058e+000  ,8.549599173404e-002  
  1.469304859486e-005  ,1.221004633328e+000  ,8.354357910283e-002  
  1.470304876414e-005  ,1.217658657990e+000  ,8.168768500049e-002  
  1.471304893341e-005  ,1.214184613443e+000  ,7.992855944667e-002  
  1.472304910269e-005  ,1.210588617364e+000  ,7.826643942467e-002  
  1.473304927197e-005  ,1.206880725002e+000  ,7.670154884954e-002  
  1.474304944125e-005  ,1.203068659557e+000  ,7.523409853792e-002  
  1.475304961052e-005  ,1.199161005386e+000  ,7.386428617965e-002  
  1.476304977980e-005  ,1.195163953123e+000  ,7.259229631109e-002  
  1.477304994908e-005  ,1.191082363288e+000  ,7.141830029033e-002  
  1.478305011835e-005  ,1.186924187368e+000  ,7.034245627403e-002  
  1.479305028763e-005  ,1.182695422908e+000  ,6.936490919619e-002  
  1.480305045691e-005  ,1.178401703686e+000  ,6.848579074856e-002  
  1.481305062619e-005  ,1.174048304775e+000  ,6.770521936294e-002  
  1.482305079546e-005  ,1.169640149800e+000  ,6.702330019520e-002  
  1.483305096474e-005  ,1.165181822774e+000  ,6.644012511112e-002  
  1.484305113402e-005  ,1.160678229545e+000  ,6.595577267405e-002  
  1.485305130329e-005  ,1.156131966386e+000  ,6.557030813425e-002  
  1.486305147257e-005  ,1.151547379287e+000  ,6.528378342019e-002  
  1.487305164185e-005  ,1.146928339930e+000  ,6.509623713148e-002  
  1.488305181113e-005  ,1.142276885262e+000  ,6.500769453370e-002  
  1.489305198040e-005  ,1.137596415176e+000  ,6.501816755501e-002  
  1.490305214968e-005  ,1.132889541845e+000  ,6.512765478451e-002  
  1.491305231896e-005  ,1.128158660374e+000  ,6.533614147248e-002  
  1.492305248824e-005  ,1.123405962513e+000  ,6.564359953230e-002  
  1.493305265751e-005  ,1.118633453358e+000  ,6.604998754428e-002  
  1.494305282679e-005  ,1.113843237465e+000  ,6.655525076124e-002  
  1.495305299607e-005  ,1.109036412607e+000  ,6.715932111588e-002  
  1.496305316534e-005  ,1.104214801383e+000  ,6.786211722992e-002  
  1.497305333462e-005  ,1.099379790159e+000  ,6.866354442510e-002  
  1.498305350390e-005  ,1.094532827793e+000  ,6.956349473592e-002  
  1.499305367318e-005  ,1.089674667533e+000  ,7.056184692420e-002  
  1.500305384245e-005  ,1.084806557284e+000  ,7.165846649539e-002  
  1.501305401173e-005  ,1.079929443083e+000  ,7.285320571668e-002  
  1.502305418101e-005  ,1.075044181652e+000  ,7.414590363696e-002  
  1.503305435028e-005  ,1.070151551481e+000  ,7.553638610842e-002  
  1.504305451956e-005  ,1.065252361389e+000  ,7.702446581009e-002  
  1.505305468884e-005  ,1.060347030452e+000  ,7.860994227302e-002  
  1.506305485812e-005  ,1.055436252072e+000  ,8.029260190731e-002  
  1.507305502739e-005  ,1.050520548808e+000  ,8.207221803088e-002  
  1.508305519667e-005  ,1.045600393434e+000  ,8.394855089999e-002  
  1.509305536595e-005  ,1.040676213257e+000  ,8.592134774160e-002  
  1.510305553522e-005  ,1.035748394545e+000  ,8.799034278733e-002  
  1.511305570450e-005  ,1.030817286129e+000  ,9.015525730933e-002  
  1.512305587378e-005  ,1.025883203143e+000  ,9.241579965781e-002  
  1.513305604306e-005  ,1.020946429992e+000  ,9.477166530034e-002  
  1.514305621233e-005  ,1.016007223365e+000  ,9.722253686284e-002  
  1.515305638161e-005  ,1.011066095399e+000  ,9.976808417239e-002  
  1.516305655089e-005  ,1.006122165307e+000  ,1.024079643017e-001  
  1.517305672016e-005  ,1.001177469389e+000  ,1.051418216152e-001  
  1.518305688944e-005  ,9.962304929595e-001  ,1.079692878171e-001  
  1.519305705872e-005  ,9.912819765536e-001  ,1.108899820009e-001  
  1.520305722800e-005  ,9.863324811417e-001  ,1.139035107009e-001  
  1.521305739727e-005  ,9.813815948148e-001  ,1.170094679450e-001  
  1.522305756655e-005  ,9.764294705752e-001  ,1.202074353091e-001  
  1.523305773583e-005  ,9.714765997818e-001  ,1.234969819744e-001  
  1.524305790511e-005  ,9.665226868780e-001  ,1.268776647845e-001  
  1.525305807438e-005  ,9.615680473785e-001  ,1.303490283054e-001  
  1.526305824366e-005  ,9.566122140663e-001  ,1.339106048871e-001  
  1.527305841294e-005  ,9.516560618095e-001  ,1.375619147263e-001  
  1.528305858221e-005  ,9.466993798128e-001  ,1.413024659313e-001  
  1.529305875149e-005  ,9.417420845813e-001  ,1.451317545878e-001  
  1.530305892077e-005  ,9.367837247353e-001  ,1.490492648274e-001  
  1.531305909005e-005  ,9.318254675757e-001  ,1.530544688967e-001  
  1.532305925932e-005  ,9.268665490416e-001  ,1.571468272284e-001  
  1.533305942860e-005  ,9.219073600705e-001  ,1.613257885141e-001  
  1.534305959788e-005  ,9.169474337583e-001  ,1.655907897788e-001  
  1.535305976715e-005  ,9.119874213059e-001  ,1.699412564562e-001  
  1.536305993643e-005  ,9.070271356060e-001  ,1.743766024664e-001  
  1.537306010571e-005  ,9.020665225579e-001  ,1.788962302950e-001  
  1.538306027499e-005  ,8.971052797308e-001  ,1.834995310735e-001  
  1.539306044426e-005  ,8.921441433215e-001  ,1.881858846610e-001  
